pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,6/16/2019,91.5,-2.4018,5.9256,Max Kepler,596146,596001,null,called_strike,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,KC,S,null,null,0,0,2019,-0.5181,1.5281,-0.8919,2.5884,null,null,null,0,1,Bot,null,null,n/a,n/a,455117,n/a,190616_182154,4.9082,-133.0028,-5.7743,-7.1995,29.8084,-13.1219,3.4421,1.6576,null,null,null,91.119,2240,6.22,566995,596001,455117,593160,670032,596144,609275,460086,571740,593528,54.2794,null,null,null,null,null,null,null,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard
FF,6/15/2019,95.4,-1.8452,5.3777,Max Kepler,596146,605130,field_out,hit_into_play,n/a,n/a,n/a,n/a,9,Max Kepler lines out to right fielder Whit Merrifield.  ,R,L,R,MIN,KC,X,9,line_drive,0,0,2019,-0.3522,1.4553,0.6344,1.7772,543068,501303,570731,2,6,Bot,200.67,95.34,n/a,n/a,455117,n/a,190616_021019,7.4119,-138.7629,-7.2613,-6.2646,30.2914,-11.5704,3.3809,1.64,301,88,22.2,96.535,2383,6.906,566994,605130,455117,446263,670032,596144,609275,460086,571740,593160,53.5932,0.228,0.237,0,1,0,0,3,55,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard
CU,6/15/2019,78.6,-1.7978,5.5892,Max Kepler,596146,642098,walk,ball,n/a,n/a,n/a,n/a,14,Max Kepler walks.   Ehire Adrianza to 2nd.  ,R,L,R,MIN,KC,B,null,null,3,2,2019,0.9493,-1.3735,0.978,1.4104,null,null,501303,2,5,Bot,null,null,n/a,n/a,455117,n/a,190616_014007,4.2582,-114.3599,0.3396,7.4777,21.725,-44.4527,3.3409,1.64,null,null,null,78.47,2475,6.274,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.226,null,null,0.7,1,0,0,null,43,7,Curveball,3,4,3,4,4,3,3,4,Standard,Standard
FF,6/15/2019,92.2,-1.6517,5.6772,Max Kepler,596146,642098,null,foul,n/a,n/a,n/a,n/a,6,null,R,L,R,MIN,KC,S,null,null,3,2,2019,-0.7579,1.0349,0.7279,2.4841,null,null,501303,2,5,Bot,null,null,n/a,n/a,455117,n/a,190616_013934,7.7022,-134.1195,-4.5559,-10.7818,28.0356,-18.9034,3.4123,1.64,6,96,-22.9,92.423,2197,6.366,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.1337,null,null,null,null,null,null,null,43,6,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard
FF,6/15/2019,91,-1.8262,5.5488,Max Kepler,596146,642098,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,MIN,KC,B,null,null,2,2,2019,-0.488,1.3276,1.0822,2.6416,null,null,501303,2,5,Bot,null,null,n/a,n/a,455117,n/a,190616_013900,8.4006,-132.3262,-4.3013,-7.5229,27.0363,-15.6896,3.389,1.64,null,null,null,91.664,2225,6.632,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,53.8673,null,null,null,null,null,null,null,43,5,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard
CH,6/15/2019,86.1,-2.3385,5.2457,Max Kepler,596146,642098,null,foul,n/a,n/a,n/a,n/a,1,null,R,L,R,MIN,KC,S,null,null,2,1,2019,-1.1053,0.9777,-0.2957,2.8805,null,null,501303,2,5,Bot,null,null,n/a,n/a,455117,n/a,190616_013828,7.0208,-125.2065,-1.315,-12.9104,25.4715,-21.9835,3.3503,1.64,175,68.5,61.5,85.592,2027,6.015,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.484,null,null,null,null,null,null,null,43,4,Changeup,3,4,3,4,4,3,3,4,Standard,Standard
FF,6/15/2019,93.7,-2.1159,5.3434,Max Kepler,596146,642098,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,KC,B,null,null,1,1,2019,-0.9326,1.0845,-1.269,2.3524,null,null,501303,2,5,Bot,null,null,n/a,n/a,455117,n/a,190616_013730,4.2816,-136.3487,-4.4157,-12.6489,30.3399,-17.7974,3.4433,1.64,null,null,null,94.083,2228,6.541,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,53.9585,null,null,null,null,null,null,null,43,3,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard
FF,6/15/2019,90.9,-2.0679,5.3488,Max Kepler,596146,642098,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,MIN,KC,B,null,null,0,1,2019,-0.7471,1.2796,0.9879,4.4228,null,null,501303,2,5,Bot,null,null,n/a,n/a,455117,n/a,190616_013651,9.2014,-132.0955,0.8896,-10.6523,28.4843,-17.7494,3.4748,1.64,null,null,null,90.461,2163,6.124,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.3755,null,null,null,null,null,null,null,43,2,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard
FF,6/15/2019,93.3,-1.9623,5.3507,Max Kepler,596146,642098,null,called_strike,n/a,n/a,n/a,n/a,7,null,R,L,R,MIN,KC,S,null,null,0,0,2019,-0.9569,1.24,-0.6618,1.9392,null,null,501303,2,5,Bot,null,null,n/a,n/a,455117,n/a,190616_013624,5.4556,-135.6116,-5.6843,-13.0359,32.4255,-15.8458,3.3887,1.64,null,null,null,92.984,2287,6.377,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.1227,null,null,null,null,null,null,null,43,1,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard
CU,6/15/2019,76,-1.6853,5.722,Max Kepler,596146,642098,home_run,hit_into_play_score,n/a,n/a,n/a,n/a,8,Max Kepler homers (17) on a line drive to right field.  ,R,L,R,MIN,KC,X,null,line_drive,0,0,2019,0.6374,-1.2417,0.164,1.9002,null,null,null,0,4,Bot,230.98,72.14,n/a,n/a,455117,n/a,190616_010211,2.7316,-110.5722,1.3141,4.6192,21.2994,-42.699,3.3967,1.64,382,103.7,21.8,75.438,2350,6.07,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.4291,0.848,1.31,2,1,0,3,6,28,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard
FF,6/15/2019,92.4,-1.8768,5.7196,Max Kepler,596146,642098,field_out,hit_into_play,n/a,n/a,n/a,n/a,4,Max Kepler flies out to center fielder Billy Hamilton.  ,R,L,R,MIN,KC,X,8,fly_ball,1,0,2019,-0.7587,1.5201,-0.5814,2.2831,null,null,null,0,1,Bot,94.04,47.41,n/a,n/a,455117,n/a,190616_001328,4.9064,-134.3271,-6.171,-10.1518,29.0157,-12.8528,3.39,1.64,365,95.7,22.3,91.938,2278,6.059,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.4404,0.305,0.388,0,1,0,0,3,6,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FF,6/15/2019,92.8,-1.8595,5.6132,Max Kepler,596146,642098,null,ball,n/a,n/a,n/a,n/a,6,null,R,L,R,MIN,KC,B,null,null,0,0,2019,-0.7524,1.4337,0.7381,2.6702,null,null,null,0,1,Bot,null,null,n/a,n/a,455117,n/a,190616_001307,8.2929,-134.8207,-4.8525,-10.9992,29.656,-13.8386,3.3895,1.6095,null,null,null,92.763,2238,6.383,566994,642098,455117,446263,670032,596144,609275,460086,571740,593160,54.1166,null,null,null,null,null,null,null,6,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FF,6/14/2019,95.6,4.1218,5.2704,Max Kepler,596146,518617,walk,ball,n/a,n/a,n/a,n/a,13,Max Kepler walks.  ,R,L,L,MIN,KC,B,null,null,3,0,2019,1.0025,0.832,-0.0241,1.1807,null,null,null,1,8,Bot,null,null,n/a,n/a,595956,n/a,190615_021841,-13.2174,-138.6218,-7.0753,15.7355,27.303,-20.0618,3.586,1.7824,null,null,null,96.193,2126,6.558,566993,518617,595956,446263,593160,596144,670032,593528,571740,605253,53.9414,null,null,0.7,1,0,0,null,53,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,96.1,4.1223,5.1772,Max Kepler,596146,518617,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,L,MIN,KC,B,null,null,2,0,2019,1.2079,0.9072,0.8664,1.5325,null,null,null,1,8,Bot,null,null,n/a,n/a,595956,n/a,190615_021816,-11.3702,-139.5169,-6.1418,18.2639,28.8314,-19.1454,3.3605,1.6473,null,null,null,96.455,2198,6.437,566993,518617,595956,446263,593160,596144,670032,593528,571740,605253,54.0623,null,null,null,null,null,null,null,53,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,96.6,4.0992,5.1805,Max Kepler,596146,518617,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,L,MIN,KC,B,null,null,1,0,2019,0.9862,0.7465,-1.2932,2.5432,null,null,null,1,8,Bot,null,null,n/a,n/a,595956,n/a,190615_021757,-16.4675,-139.8489,-3.1419,16.1947,27.1455,-21.918,3.5648,1.7602,null,null,null,96.471,2179,6.188,566993,518617,595956,446263,593160,596144,670032,593528,571740,605253,54.3112,null,null,null,null,null,null,null,53,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,6/14/2019,84.2,4.4035,5.1199,Max Kepler,596146,518617,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,L,MIN,KC,B,null,null,0,0,2019,-0.5337,-0.0614,-0.9184,1.5352,null,null,null,1,8,Bot,null,null,n/a,n/a,595956,n/a,190615_021739,-11.2123,-122.3273,-1.9159,-3.6139,19.0028,-32.6799,3.375,1.5703,null,null,null,84.18,2971,5.896,566993,518617,595956,446263,593160,596144,670032,593528,571740,605253,54.6038,null,null,null,null,null,null,null,53,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,94.3,-1.6037,6.1253,Max Kepler,596146,641745,walk,ball,n/a,n/a,n/a,n/a,11,Max Kepler walks.   Byron Buxton to 2nd.  ,R,L,R,MIN,KC,B,null,null,3,1,2019,0.0355,1.2445,-0.2843,4.156,null,null,621439,0,6,Bot,null,null,n/a,n/a,595956,n/a,190615_014039,3.3478,-137.3258,-2.2232,-0.2263,27.7226,-16.165,3.4721,1.695,null,null,null,94.557,2340,6.2,566993,641745,595956,446263,593160,596144,670032,593528,571740,605253,54.2997,null,null,0.7,1,0,0,null,38,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,93.2,-1.7982,6.0566,Max Kepler,596146,641745,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,KC,B,null,null,2,1,2019,-0.0174,1.1961,-0.9192,4.0073,null,null,621439,0,6,Bot,null,null,n/a,n/a,595956,n/a,190615_013954,2.2843,-135.8226,-2.1529,-0.6597,26.5274,-17.2496,3.4852,1.8021,null,null,null,93.176,2277,5.951,566993,641745,595956,446263,593160,596144,670032,593528,571740,605253,54.5485,null,null,null,null,null,null,null,38,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,93.2,-1.6417,6.0958,Max Kepler,596146,641745,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,KC,B,null,null,1,1,2019,-0.0481,1.2734,-1.183,4.4245,null,null,621439,0,6,Bot,null,null,n/a,n/a,595956,n/a,190615_013912,1.2793,-135.7801,-1.3566,-0.8482,27.0232,-16.3994,3.4652,1.8111,null,null,null,93.319,2306,6.092,566993,641745,595956,446263,593160,596144,670032,593528,571740,605253,54.4078,null,null,null,null,null,null,null,38,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,6/14/2019,83.4,-1.622,6.2376,Max Kepler,596146,641745,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,KC,B,null,null,0,1,2019,0.8354,-0.5033,-0.9923,2.5633,null,null,621439,0,6,Bot,null,null,n/a,n/a,595956,n/a,190615_013848,-0.1317,-121.4927,-1.1559,8.1266,20.13,-37.0864,3.4395,1.7547,null,null,null,82.732,2429,5.44,566993,641745,595956,446263,593160,596144,670032,593528,571740,605253,55.0595,null,null,null,null,null,null,null,38,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,91.8,-1.668,6.1661,Max Kepler,596146,641745,null,foul,n/a,n/a,n/a,n/a,2,null,R,L,R,MIN,KC,S,null,null,0,0,2019,0.0127,1.2232,0.1597,2.9316,null,null,621439,0,6,Bot,null,null,n/a,n/a,595956,n/a,190615_013821,4.5714,-133.5557,-4.9709,-0.7276,25.6909,-16.8542,3.4804,1.64,203,74,30.5,91.696,2270,6,566993,641745,595956,446263,593160,596144,670032,593528,571740,605253,54.4999,null,null,null,null,null,null,null,38,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,93.3,-1.6368,6.1795,Max Kepler,596146,641745,field_out,hit_into_play,n/a,n/a,n/a,n/a,2,Max Kepler pops out to second baseman Whit Merrifield.  ,R,L,R,MIN,KC,X,4,popup,1,0,2019,-0.0011,1.2406,0.1378,3.1711,null,null,null,0,4,Bot,155.04,159.72,n/a,n/a,595956,n/a,190615_010026,4.5518,-135.769,-4.71,-0.931,27.3699,-16.1248,3.3866,1.6422,null,80,69,93.321,2296,6.123,566993,641745,595956,446263,593160,596144,670032,593528,571740,624585,54.3761,0.002,0,0,1,0,0,3,22,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,93.3,-1.7033,6.2287,Max Kepler,596146,641745,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,KC,B,null,null,0,0,2019,-0.0151,1.2288,-1.2676,3.214,null,null,null,0,4,Bot,null,null,n/a,n/a,595956,n/a,190615_010014,1.1456,-135.8009,-4.6769,-0.4129,27.0229,-16.3746,3.4113,1.7268,null,null,null,93.068,2223,5.934,566993,641745,595956,446263,593160,596144,670032,593528,571740,624585,54.5659,null,null,null,null,null,null,null,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FT,6/14/2019,96.5,-1.7102,6.1251,Max Kepler,596146,641745,single,hit_into_play_no_out,n/a,n/a,n/a,n/a,7,Max Kepler singles on a line drive to left fielder Jorge Bonifacio.  ,R,L,R,MIN,KC,X,7,line_drive,1,2,2019,-0.9712,0.8544,-0.6412,2.0364,null,null,null,0,1,Bot,83.57,96.12,n/a,n/a,595956,n/a,190615_002146,4.9496,-140.3425,-7.2081,-13.6743,27.2009,-19.7994,3.5485,1.778,183,106.2,6.2,96.125,2339,5.786,566993,641745,595956,446263,593160,596144,670032,593528,571740,624585,54.7133,0.638,0.592,0.9,1,1,0,4,4,4,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,6/14/2019,87.4,-1.67,6.1794,Max Kepler,596146,641745,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,KC,B,null,null,0,2,2019,0.5783,-0.3491,0.3716,0.4381,null,null,null,0,1,Bot,null,null,n/a,n/a,595956,n/a,190615_002124,3.711,-127.1282,-6.9689,5.4915,22.4974,-34.8752,3.42,1.7138,null,null,null,86.604,null,5.5,566993,641745,595956,446263,593160,596144,670032,593528,571740,624585,54.9991,null,null,null,null,null,null,null,4,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,94.4,-1.6091,6.2039,Max Kepler,596146,641745,null,foul,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,KC,S,null,null,0,1,2019,-0.0847,1.1364,0.8558,2.2112,null,null,null,0,1,Bot,null,null,n/a,n/a,595956,n/a,190615_002050,6.5249,-137.2787,-7.1628,-2.2866,25.8056,-16.8184,3.5005,1.7834,35,82.8,-1.2,93.97,2393,5.737,566993,641745,595956,446263,593160,596144,670032,593528,571740,624585,54.7626,null,null,null,null,null,null,null,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,6/14/2019,94.7,-1.6862,6.2089,Max Kepler,596146,641745,null,foul,n/a,n/a,n/a,n/a,1,null,R,L,R,MIN,KC,S,null,null,0,0,2019,-0.0403,1.231,-0.3928,3.0422,null,null,null,0,1,Bot,null,null,n/a,n/a,595956,n/a,190615_002030,3.4432,-137.9093,-5.3552,-1.1552,25.749,-15.7161,3.5109,1.7979,202,73.5,52.7,94.76,2185,5.926,566993,641745,595956,446263,593160,596144,670032,593528,571740,624585,54.5738,null,null,null,null,null,null,null,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,6/13/2019,87.5,-3.3807,5.4636,Max Kepler,596146,605463,strikeout,swinging_strike,n/a,n/a,n/a,n/a,14,Max Kepler strikes out swinging.  ,R,L,R,MIN,SEA,S,2,null,1,2,2019,0.3695,0.1326,0.9407,1.4267,null,null,null,0,8,Bot,null,null,n/a,n/a,553882,n/a,190613_204223,9.4733,-126.9765,-3.8119,2.1329,23.2956,-30.331,3.3854,1.65,null,null,null,85.937,2748,5.207,566992,605463,553882,596129,543829,643418,542921,607776,605480,664238,55.2924,null,null,0,1,0,0,null,76,4,Slider,10,3,10,3,3,10,10,3,Infield shift,Standard
SL,6/13/2019,88.7,-3.3371,5.4204,Max Kepler,596146,605463,null,swinging_strike,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,SEA,S,null,null,1,1,2019,0.2849,0.2127,0.8253,1.0829,null,null,null,0,8,Bot,null,null,n/a,n/a,553882,n/a,190613_204202,9.398,-128.7139,-4.9258,1.4015,22.9962,-29.2268,3.3855,1.65,null,null,null,87.328,2935,5.268,566992,605463,553882,596129,543829,643418,542921,607776,605480,664238,55.2317,null,null,null,null,null,null,null,76,3,Slider,10,3,10,3,3,10,10,3,Infield shift,Standard
SI,6/13/2019,93.2,-3.8256,5.226,Max Kepler,596146,605463,null,foul,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,SEA,S,null,null,1,0,2019,-1.6816,0.5139,-0.7698,1.4368,null,null,null,0,8,Bot,null,null,n/a,n/a,553882,n/a,190613_204142,11.1819,-135.1269,-4.9583,-22.32,27.727,-25.2845,3.42,1.65,2,59.3,-39,91.621,2303,5.411,566992,605463,553882,596129,543829,643418,542921,607776,605480,664238,55.0883,null,null,null,null,null,null,null,76,2,Sinker,10,3,10,3,3,10,10,3,Infield shift,Standard
SI,6/13/2019,92.9,-3.5792,5.2734,Max Kepler,596146,605463,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,SEA,B,null,null,0,0,2019,-1.5739,0.708,0.35,0.6455,null,null,null,0,8,Bot,null,null,n/a,n/a,553882,n/a,190613_204124,13.1416,-134.4101,-7.4024,-21.3121,27.274,-22.523,3.3607,1.65,null,null,null,91.396,2379,5.559,566992,605463,553882,596129,543829,643418,542921,607776,605480,664238,54.9405,null,null,null,null,null,null,null,76,1,Sinker,10,3,10,3,3,10,10,3,Strategic,Standard
FF,6/13/2019,96.1,2.2927,5.8337,Max Kepler,596146,592145,single,hit_into_play_score,n/a,n/a,n/a,n/a,4,Max Kepler singles on a line drive to left fielder Mac Williamson.   Jorge Polanco scores.    Nelson Cruz scores.    Jonathan Schoop to 3rd.  ,R,L,L,MIN,SEA,X,7,line_drive,1,2,2019,0.6599,1.2225,-0.6696,2.531,593871,443558,570731,2,6,Bot,86.65,128.75,n/a,n/a,553882,n/a,190613_194502,-9.3498,-139.5753,-5.9377,10.6838,30.0104,-15.0294,3.3955,1.65,185,84.1,10.6,96.327,2643,6.423,566992,592145,553882,596129,543829,643418,542921,607776,605480,570267,54.0761,0.555,0.459,0.9,1,1,0,4,56,4,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard
FF,6/13/2019,95,2.3505,5.9146,Max Kepler,596146,592145,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,L,MIN,SEA,B,null,null,0,2,2019,0.6415,1.0392,1.0883,4.4596,593871,443558,570731,2,6,Bot,null,null,n/a,n/a,553882,n/a,190613_194420,-4.7522,-138.4148,-0.516,9.2891,29.7256,-18.8743,3.3447,1.65,null,null,null,95.384,2606,6.357,566992,592145,553882,596129,543829,643418,542921,607776,605480,570267,54.1424,null,null,null,null,null,null,null,56,3,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard
FF,6/13/2019,95.3,2.3402,5.8711,Max Kepler,596146,592145,null,swinging_strike,n/a,n/a,n/a,n/a,5,null,R,L,L,MIN,SEA,S,null,null,0,1,2019,0.6468,1.24,-0.2235,2.6107,593871,443558,570731,2,6,Bot,null,null,n/a,n/a,553882,n/a,190613_194355,-8.2051,-138.5758,-5.76,10.0955,28.5997,-15.0711,3.3447,1.65,null,null,null,95.773,2709,6.431,566992,592145,553882,596129,543829,643418,542921,607776,605480,570267,54.0688,null,null,null,null,null,null,null,56,2,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard
FF,6/13/2019,95.1,2.1715,5.9181,Max Kepler,596146,592145,null,called_strike,n/a,n/a,n/a,n/a,4,null,R,L,L,MIN,SEA,S,null,null,0,0,2019,0.7901,1.0472,-0.5309,2.6318,593871,443558,570731,2,6,Bot,null,null,n/a,n/a,553882,n/a,190613_194336,-8.833,-138.2289,-5.3138,11.993,28.9757,-17.8238,3.4033,1.65,null,null,null,95.185,2701,6.267,566992,592145,553882,596129,543829,643418,542921,607776,605480,570267,54.2324,null,null,null,null,null,null,null,56,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard
SI,6/13/2019,96.3,-2.0718,5.5028,Max Kepler,596146,592165,walk,ball,n/a,n/a,n/a,n/a,11,Max Kepler walks.  ,R,L,R,MIN,SEA,B,null,null,3,1,2019,-1.5582,0.3726,-1.3978,2.9333,null,null,null,0,6,Bot,null,null,n/a,n/a,553882,n/a,190613_191549,5.123,-139.9602,-2.0186,-21.0196,31.7543,-27.2293,3.336,1.65,null,null,null,94.762,2266,5.473,566992,592165,553882,596129,543829,643418,542921,607776,605480,570267,55.0268,null,null,0.7,1,0,0,null,47,5,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,6/13/2019,95.3,-2.0233,5.4737,Max Kepler,596146,592165,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,SEA,B,null,null,2,1,2019,-1.4564,0.2944,-2.8179,3.1913,null,null,null,0,6,Bot,null,null,n/a,n/a,553882,n/a,190613_191519,1.0182,-138.6443,-0.9952,-18.2995,30.1665,-28.5698,3.3444,1.65,null,null,null,93.515,2265,5.187,566992,592165,553882,596129,543829,643418,542921,607776,605480,570267,55.3121,null,null,null,null,null,null,null,47,4,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,6/13/2019,95.5,-2.075,5.4716,Max Kepler,596146,592165,null,called_strike,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,SEA,S,null,null,2,0,2019,-1.4501,0.3308,-1.2442,2.8476,null,null,null,0,6,Bot,null,null,n/a,n/a,553882,n/a,190613_191457,5.2176,-138.8405,-1.9629,-19.2506,30.9001,-27.8778,3.3781,1.65,null,null,null,93.747,2279,5.294,566992,592165,553882,596129,543829,643418,542921,607776,605480,570267,55.2058,null,null,null,null,null,null,null,47,3,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,6/13/2019,95.9,-2.0836,5.5773,Max Kepler,596146,592165,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,SEA,B,null,null,1,0,2019,-1.5486,0.2947,-3.0182,3.1836,null,null,null,0,6,Bot,null,null,n/a,n/a,553882,n/a,190613_191434,0.8926,-139.4295,-1.337,-19.7406,31.8571,-28.4178,3.3529,1.65,null,null,null,94.275,2312,5.422,566992,592165,553882,596129,543829,643418,542921,607776,605480,570267,55.0779,null,null,null,null,null,null,null,47,2,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SI,6/13/2019,94.8,-2.1429,5.5787,Max Kepler,596146,592165,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,SEA,B,null,null,0,0,2019,-1.4686,0.28,-2.8511,2.3522,null,null,null,0,6,Bot,null,null,n/a,n/a,553882,n/a,190613_191414,1.2695,-137.8626,-3.3294,-18.3714,29.1754,-28.2753,3.3943,1.65,null,null,null,93.202,2207,5.269,566992,592165,553882,596129,543829,643418,542921,607776,605480,570267,55.2301,null,null,null,null,null,null,null,47,1,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard
SL,6/13/2019,89.3,2.7296,5.6574,Max Kepler,596146,579328,field_out,hit_into_play,n/a,n/a,n/a,n/a,13,Max Kepler pops out to third baseman Shed Long in foul territory.  ,R,L,L,MIN,SEA,X,5,popup,0,1,2019,-0.381,0.2506,-0.5207,1.4939,null,570731,null,2,3,Bot,87.76,177.95,n/a,n/a,553882,n/a,190613_181533,-7.2121,-130.0285,-4.8746,-3.1356,22.3766,-28.633,3.4766,1.65,null,80,69,90.083,2473,6.337,566992,579328,553882,596129,543829,643418,542921,607776,605480,570267,54.1629,0.002,0,0,1,0,0,3,25,2,Slider,1,0,1,0,0,1,1,0,Strategic,Standard
FF,6/13/2019,94,2.4664,5.7999,Max Kepler,596146,579328,null,called_strike,n/a,n/a,n/a,n/a,7,null,R,L,L,MIN,SEA,S,null,null,0,0,2019,0.4235,1.2824,-0.6796,2.0959,null,570731,null,2,3,Bot,null,null,n/a,n/a,553882,n/a,190613_181509,-9.1536,-136.6775,-6.8461,7.1806,26.3942,-14.6374,3.451,1.65,null,null,null,95.024,2312,6.651,566992,579328,553882,596129,543829,643418,542921,607776,605480,570267,53.8488,null,null,null,null,null,null,null,25,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard
SL,6/13/2019,87.8,2.6329,5.7581,Max Kepler,596146,579328,walk,ball,n/a,n/a,n/a,n/a,11,Max Kepler walks.   Jonathan Schoop to 2nd.  ,R,L,L,MIN,SEA,B,null,null,3,2,2019,-0.1917,0.4036,-0.9697,2.8768,null,null,570731,0,2,Bot,null,null,n/a,n/a,553882,n/a,190613_174900,-8.3503,-127.7134,-1.7202,-0.4751,25.0966,-27.5792,3.42,1.65,null,null,null,88.271,2392,6.502,566992,579328,553882,596129,543829,643418,542921,607776,605480,570267,53.9975,null,null,0.7,1,0,0,null,13,7,Slider,0,0,0,0,0,0,0,0,Standard,Standard
